nome,emozione,prob,corrispondenza
055_o_f_a_a.jpg,Neutral,"{Anger: 0.0009486034978181124, Disgust: 0.0730423629283905, Fear: 1.405361126671778e-05, Happiness: 0.17083518207073212, Neutral: 0.44742268323898315, Sadness: 0.30769333243370056, Surprise: 4.3704141717171296e-05}",0
055_o_f_a_b.jpg,Neutral,"{Anger: 0.0001659781119087711, Disgust: 0.004709009546786547, Fear: 1.6016570953070186e-05, Happiness: 0.14316228032112122, Neutral: 0.5278002023696899, Sadness: 0.324138879776001, Surprise: 7.6125338637211826e-06}",0
055_o_f_d_a.jpg,Disgust,"{Anger: 0.03619140014052391, Disgust: 0.96234130859375, Fear: 8.044756896197214e-07, Happiness: 0.0013089056592434645, Neutral: 3.229785505709515e-08, Sadness: 0.00015749564045108855, Surprise: 3.3360030293749787e-09}",1
055_o_f_d_b.jpg,Disgust,"{Anger: 0.11945533752441406, Disgust: 0.8803549408912659, Fear: 7.413988214466372e-07, Happiness: 1.3666753147845156e-05, Neutral: 3.5258089781109447e-09, Sadness: 0.00017535517690703273, Surprise: 7.323046058438365e-10}",1
055_o_f_f_a.jpg,Surprise,"{Anger: 0.00048786267871037126, Disgust: 0.00016309358761645854, Fear: 0.44952210783958435, Happiness: 0.008464017882943153, Neutral: 2.077355020446703e-06, Sadness: 3.1958483305061236e-05, Surprise: 0.5413289070129395}",2
055_o_f_f_b.jpg,Fear,"{Anger: 0.0015278515638783574, Disgust: 0.003400905290618539, Fear: 0.7559942603111267, Happiness: 0.001877336180768907, Neutral: 9.842454892350361e-05, Sadness: 0.04813862219452858, Surprise: 0.1889626532793045}",1
055_o_f_h_a.jpg,Happiness,"{Anger: 6.848563599906599e-13, Disgust: 1.1084261763646963e-12, Fear: 2.1383830470234066e-11, Happiness: 1.0, Neutral: 1.41863924036853e-13, Sadness: 3.0324150308846942e-12, Surprise: 2.5090142501604448e-14}",1
055_o_f_h_b.jpg,Happiness,"{Anger: 1.335286698919691e-12, Disgust: 1.866561419316959e-11, Fear: 9.312448034926035e-11, Happiness: 1.0, Neutral: 4.0084168623222283e-13, Sadness: 3.682726432835404e-12, Surprise: 1.5622721757750646e-13}",1
055_o_f_n_a.jpg,Happiness,"{Anger: 1.2281636818656239e-09, Disgust: 1.243869292011368e-07, Fear: 1.136606919693861e-09, Happiness: 0.9999945163726807, Neutral: 2.5940673822333338e-06, Sadness: 2.7462513116915943e-06, Surprise: 1.206972966016906e-09}",0
055_o_f_n_b.jpg,Happiness,"{Anger: 4.228508654335883e-09, Disgust: 2.348309067201626e-07, Fear: 3.925355596123836e-09, Happiness: 0.999991774559021, Neutral: 3.764686880458612e-06, Sadness: 4.147847448621178e-06, Surprise: 3.5670761899808667e-09}",0
055_o_f_s_a.jpg,Sadness,"{Anger: 1.7118637618551702e-09, Disgust: 1.0908688352628815e-07, Fear: 4.0712986759672276e-08, Happiness: 6.292456873779884e-06, Neutral: 6.459856649598805e-08, Sadness: 0.9999934434890747, Surprise: 7.687828151858866e-10}",1
055_o_f_s_b.jpg,Sadness,"{Anger: 5.243637191121309e-10, Disgust: 4.759079885729989e-08, Fear: 4.4388683839713394e-09, Happiness: 1.1926151444185962e-07, Neutral: 8.555097963380831e-09, Sadness: 0.9999998807907104, Surprise: 3.820166058488006e-11}",1
059_o_m_a_a.jpg,Anger,"{Anger: 0.96104896068573, Disgust: 0.012945196591317654, Fear: 3.001877360020444e-07, Happiness: 0.0002479680406395346, Neutral: 0.0011660730233415961, Sadness: 0.024590957909822464, Surprise: 5.219339413997659e-07}",1
059_o_m_a_b.jpg,Anger,"{Anger: 0.9509005546569824, Disgust: 0.029746804386377335, Fear: 1.9889544091711286e-06, Happiness: 6.619815394515172e-06, Neutral: 5.333521130523877e-06, Sadness: 0.019338715821504593, Surprise: 1.84402431102626e-08}",1
059_o_m_d_a.jpg,Disgust,"{Anger: 0.1409786343574524, Disgust: 0.6302817463874817, Fear: 6.5626200012047775e-06, Happiness: 6.556020707648713e-06, Neutral: 6.003968792356318e-06, Sadness: 0.2287205010652542, Surprise: 8.719054811479054e-09}",1
059_o_m_d_b.jpg,Anger,"{Anger: 0.9471597075462341, Disgust: 0.05156942829489708, Fear: 1.2939253224431013e-07, Happiness: 0.0012640338391065598, Neutral: 5.792376782665087e-07, Sadness: 6.170574579300592e-06, Surprise: 1.1269658095613977e-08}",0
059_o_m_f_a.jpg,Disgust,"{Anger: 0.022586669772863388, Disgust: 0.8205309510231018, Fear: 0.10983516275882721, Happiness: 0.0007405272335745394, Neutral: 1.085645138232394e-07, Sadness: 0.04600072279572487, Surprise: 0.00030586073989979923}",0
059_o_m_f_b.jpg,Anger,"{Anger: 0.9849816560745239, Disgust: 0.014358991757035255, Fear: 0.0006353393546305597, Happiness: 2.3716306429832912e-07, Neutral: 8.849620769524336e-08, Sadness: 2.0649780708481558e-05, Surprise: 2.9978637030581012e-06}",0
059_o_m_h_a.jpg,Happiness,"{Anger: 2.459518327668775e-06, Disgust: 3.558834805517108e-06, Fear: 7.109328237220325e-08, Happiness: 0.9999936819076538, Neutral: 2.0690745117235565e-08, Sadness: 2.84734340993964e-07, Surprise: 2.589345404757637e-09}",1
059_o_m_h_b.jpg,Happiness,"{Anger: 9.982648407458328e-06, Disgust: 9.073490218725055e-06, Fear: 1.3452178109218949e-06, Happiness: 0.999972939491272, Neutral: 9.585370719378261e-08, Sadness: 6.4039372773549985e-06, Surprise: 1.7050385991979056e-08}",1
059_o_m_n_a.jpg,Disgust,"{Anger: 0.04503791779279709, Disgust: 0.7655556797981262, Fear: 1.2569893215186312e-07, Happiness: 1.1635366718110163e-05, Neutral: 0.005464288406074047, Sadness: 0.1839304119348526, Surprise: 8.847647059440078e-09}",0
059_o_m_n_b.jpg,Sadness,"{Anger: 0.006380453705787659, Disgust: 0.056331880390644073, Fear: 9.441436645829526e-07, Happiness: 1.4779359844396822e-05, Neutral: 0.002058999380096793, Sadness: 0.9352129101753235, Surprise: 1.2144474759168133e-08}",0
059_o_m_s_a.jpg,Sadness,"{Anger: 0.013936229050159454, Disgust: 0.026913242414593697, Fear: 7.65334061725298e-06, Happiness: 0.0005527664325200021, Neutral: 3.0924504699214594e-06, Sadness: 0.9585869908332825, Surprise: 1.0803825034599868e-07}",1
059_o_m_s_b.jpg,Sadness,"{Anger: 0.00405935849994421, Disgust: 0.003442134242504835, Fear: 1.6397894796682522e-05, Happiness: 0.10605675727128983, Neutral: 3.6240057852410246e-06, Sadness: 0.8864213824272156, Surprise: 3.1633973662792414e-07}",1
060_o_f_a_a.jpg,Sadness,"{Anger: 0.020072419196367264, Disgust: 0.07290248572826385, Fear: 9.782625966181513e-06, Happiness: 7.683825970161706e-06, Neutral: 0.0006734914495609701, Sadness: 0.9063199162483215, Surprise: 1.418649117113091e-05}",0
060_o_f_a_b.jpg,Disgust,"{Anger: 0.017087221145629883, Disgust: 0.9571042060852051, Fear: 1.8151795302401297e-05, Happiness: 2.0234230760252103e-05, Neutral: 9.94169240584597e-05, Sadness: 0.025635289028286934, Surprise: 3.5538912925403565e-05}",0
060_o_f_d_a.jpg,Disgust,"{Anger: 0.0002153256646124646, Disgust: 0.9472970366477966, Fear: 4.08105734095443e-06, Happiness: 0.00016045883239712566, Neutral: 1.0505838865526584e-08, Sadness: 0.05232284218072891, Surprise: 1.9977375131929875e-07}",1
060_o_f_d_b.jpg,Disgust,"{Anger: 0.0003049301740247756, Disgust: 0.9946497082710266, Fear: 1.9061943703491124e-06, Happiness: 3.383088915143162e-05, Neutral: 1.7379367278635982e-08, Sadness: 0.005009159911423922, Surprise: 4.738561756312265e-07}",1
060_o_f_f_a.jpg,Surprise,"{Anger: 0.00015076977433636785, Disgust: 7.258403002197156e-06, Fear: 0.0011989600025117397, Happiness: 0.00014014729822520167, Neutral: 2.7814459713226825e-07, Sadness: 1.9606305556862935e-07, Surprise: 0.9985023736953735}",2
060_o_f_f_b.jpg,Fear,"{Anger: 4.9382371798856184e-05, Disgust: 0.00015071728557813913, Fear: 0.9305511713027954, Happiness: 7.229391485452652e-05, Neutral: 3.696741579517493e-09, Sadness: 3.436517727095634e-05, Surprise: 0.06914203613996506}",1
060_o_f_h_a.jpg,Happiness,"{Anger: 8.18589512618928e-07, Disgust: 3.0011075068614446e-05, Fear: 4.554918632493354e-06, Happiness: 0.999954342842102, Neutral: 4.720780433231653e-10, Sadness: 1.0254217158944812e-05, Surprise: 1.7058006562820083e-08}",1
060_o_f_h_b.jpg,Happiness,"{Anger: 5.425385097623803e-06, Disgust: 3.3054024243028834e-05, Fear: 2.701084895306849e-06, Happiness: 0.9999583959579468, Neutral: 2.5160792893608175e-10, Sadness: 3.104791517216654e-07, Surprise: 9.569005143816867e-09}",1
060_o_f_n_a.jpg,Disgust,"{Anger: 0.008266297169029713, Disgust: 0.7786421179771423, Fear: 0.00021450684289447963, Happiness: 0.01941792480647564, Neutral: 0.07692288607358932, Sadness: 0.11648925393819809, Surprise: 4.692899892688729e-05}",0
060_o_f_n_b.jpg,Disgust,"{Anger: 0.009585472755134106, Disgust: 0.6975352764129639, Fear: 8.770052227191627e-05, Happiness: 0.05980099365115166, Neutral: 0.03822682797908783, Sadness: 0.19473862648010254, Surprise: 2.5143712264252827e-05}",0
060_o_f_s_a.jpg,Sadness,"{Anger: 6.260391387513664e-07, Disgust: 2.242493792437017e-05, Fear: 3.577225413664564e-07, Happiness: 5.658629902427492e-07, Neutral: 1.5504011230405013e-07, Sadness: 0.9999758005142212, Surprise: 8.731800704708803e-08}",1
060_o_f_s_b.jpg,Sadness,"{Anger: 1.3103528928581909e-08, Disgust: 4.5491074018855215e-08, Fear: 1.6777940459178353e-07, Happiness: 1.1093417242591386e-06, Neutral: 3.100029954961059e-10, Sadness: 0.9999986886978149, Surprise: 7.565402748710426e-10}",1
065_o_m_a_a.jpg,Sadness,"{Anger: 0.0006068248767405748, Disgust: 0.1329479217529297, Fear: 5.9980061450914945e-06, Happiness: 7.936146175779868e-06, Neutral: 0.0022597317583858967, Sadness: 0.8641715049743652, Surprise: 6.112976080885346e-08}",0
065_o_m_a_b.jpg,Disgust,"{Anger: 0.013013358227908611, Disgust: 0.9607563614845276, Fear: 6.027072885217422e-08, Happiness: 4.001641116246901e-07, Neutral: 4.33950663136784e-06, Sadness: 0.026225393638014793, Surprise: 1.4120905833525654e-10}",0
065_o_m_d_a.jpg,Disgust,"{Anger: 0.40735146403312683, Disgust: 0.5637704133987427, Fear: 2.2022426492185332e-05, Happiness: 3.642237061285414e-06, Neutral: 1.1049588692912948e-06, Sadness: 0.028851348906755447, Surprise: 3.596690945073533e-08}",1
065_o_m_d_b.jpg,Disgust,"{Anger: 0.09922982007265091, Disgust: 0.8210561871528625, Fear: 4.8712627176428214e-05, Happiness: 1.276193529520242e-06, Neutral: 8.6131558418856e-07, Sadness: 0.07966309040784836, Surprise: 2.9418908198408644e-08}",1
065_o_m_f_a.jpg,Fear,"{Anger: 0.04237215593457222, Disgust: 0.027722224593162537, Fear: 0.8617342710494995, Happiness: 2.0478035366977565e-05, Neutral: 6.523316551465541e-05, Sadness: 0.012801367789506912, Surprise: 0.055284272879362106}",1
065_o_m_f_b.jpg,Fear,"{Anger: 0.22671125829219818, Disgust: 0.013461041264235973, Fear: 0.7034693956375122, Happiness: 1.0990738701366354e-05, Neutral: 1.9147779312334023e-05, Sadness: 0.0020524514839053154, Surprise: 0.0542757473886013}",1
065_o_m_h_a.jpg,Happiness,"{Anger: 1.423358142460529e-08, Disgust: 1.6809334368872442e-08, Fear: 9.708084336423894e-10, Happiness: 0.9999995231628418, Neutral: 4.534477682227589e-07, Sadness: 4.3726036680347136e-11, Surprise: 2.5727184271850945e-11}",1
065_o_m_h_b.jpg,Happiness,"{Anger: 5.377633005565485e-09, Disgust: 6.172134359161419e-09, Fear: 1.943259775316619e-09, Happiness: 1.0, Neutral: 3.0609477619236714e-08, Sadness: 7.702390114605606e-11, Surprise: 3.9395601364455857e-11}",1
065_o_m_n_a.jpg,Neutral,"{Anger: 9.669113751442637e-06, Disgust: 2.7292540494272544e-07, Fear: 2.343031602070056e-10, Happiness: 1.961999487321009e-06, Neutral: 0.9999759197235107, Sadness: 1.2152087037975434e-05, Surprise: 4.487819837972751e-10}",1
065_o_m_n_b.jpg,Neutral,"{Anger: 8.97248992259847e-06, Disgust: 3.7393539287222666e-07, Fear: 1.9802604001029067e-10, Happiness: 9.107586720347172e-07, Neutral: 0.9999562501907349, Sadness: 3.35299082507845e-05, Surprise: 4.325533542459681e-10}",1
065_o_m_s_a.jpg,Sadness,"{Anger: 0.012378307990729809, Disgust: 0.007884915918111801, Fear: 2.5343106813124905e-07, Happiness: 5.775194722446031e-07, Neutral: 0.00020932046754751354, Sadness: 0.9795265793800354, Surprise: 1.140147798395219e-08}",1
065_o_m_s_b.jpg,Sadness,"{Anger: 0.032920319586992264, Disgust: 0.3622347414493561, Fear: 5.7629540606285445e-06, Happiness: 0.0002719204348977655, Neutral: 0.011126176454126835, Sadness: 0.5934394001960754, Surprise: 1.5769290939715574e-06}",1
067_o_f_a_a.jpg,Sadness,"{Anger: 0.2194114774465561, Disgust: 0.013192643411457539, Fear: 5.871238317922689e-05, Happiness: 0.008571972139179707, Neutral: 0.0006882208399474621, Sadness: 0.7580505013465881, Surprise: 2.6386753233964555e-05}",0
067_o_f_a_b.jpg,Sadness,"{Anger: 0.0011615474941208959, Disgust: 0.0011110423365607858, Fear: 6.705968189635314e-06, Happiness: 0.0004725067119579762, Neutral: 1.4152778021525592e-05, Sadness: 0.9972335696220398, Surprise: 4.277042648936913e-07}",0
067_o_f_d_a.jpg,Disgust,"{Anger: 0.2527352571487427, Disgust: 0.6786153316497803, Fear: 5.667185178026557e-06, Happiness: 5.6323708122363314e-05, Neutral: 5.617481747322017e-06, Sadness: 0.06858163326978683, Surprise: 2.360626893960216e-07}",1
067_o_f_d_b.jpg,Anger,"{Anger: 0.951607882976532, Disgust: 0.04076245799660683, Fear: 5.461609362100717e-06, Happiness: 6.305842362053227e-06, Neutral: 1.9221481579734245e-06, Sadness: 0.007615396287292242, Surprise: 5.536905973713147e-07}",0
067_o_f_f_a.jpg,Surprise,"{Anger: 3.2500138331670314e-05, Disgust: 3.175490564899519e-05, Fear: 0.017459888011217117, Happiness: 7.805081986589357e-05, Neutral: 1.0961999805658706e-06, Sadness: 8.171052286343183e-06, Surprise: 0.9823885560035706}",2
067_o_f_f_b.jpg,Surprise,"{Anger: 6.018128988216631e-05, Disgust: 4.423656719154678e-05, Fear: 0.06917507201433182, Happiness: 5.0011087296297774e-05, Neutral: 2.9721450118813664e-06, Sadness: 5.533690637093969e-05, Surprise: 0.9306122064590454}",2
067_o_f_h_a.jpg,Happiness,"{Anger: 2.314372835598988e-07, Disgust: 1.9176252408215078e-07, Fear: 5.780789180676038e-09, Happiness: 0.9999995231628418, Neutral: 1.1392067733595468e-08, Sadness: 1.945899885669178e-09, Surprise: 9.332630224179184e-10}",1
067_o_f_h_b.jpg,Happiness,"{Anger: 7.325024489546195e-05, Disgust: 0.00015208129480015486, Fear: 1.1754570550692733e-05, Happiness: 0.9994664788246155, Neutral: 0.0001810070825740695, Sadness: 0.00011306034139124677, Surprise: 2.3149830212787492e-06}",1
067_o_f_n_a.jpg,Neutral,"{Anger: 0.014341117814183235, Disgust: 0.020193731412291527, Fear: 1.0317974556528497e-05, Happiness: 0.0012000983115285635, Neutral: 0.9003133773803711, Sadness: 0.06378423422574997, Surprise: 0.00015710234583821148}",1
067_o_f_n_b.jpg,Neutral,"{Anger: 0.004762555006891489, Disgust: 0.017228562384843826, Fear: 9.131707884080242e-06, Happiness: 0.0012299899244681, Neutral: 0.932604968547821, Sadness: 0.04412238672375679, Surprise: 4.240234920871444e-05}",1
067_o_f_s_a.jpg,Sadness,"{Anger: 9.51995860615229e-12, Disgust: 1.0852194698429685e-09, Fear: 1.452931996936968e-09, Happiness: 3.746984305053047e-07, Neutral: 2.400894760778982e-10, Sadness: 0.9999996423721313, Surprise: 4.921089577503146e-12}",1
067_o_f_s_b.jpg,Sadness,"{Anger: 8.352063485261851e-11, Disgust: 5.320385021434504e-09, Fear: 6.678325892295334e-09, Happiness: 4.5288769001672335e-07, Neutral: 1.1895454621324575e-09, Sadness: 0.9999995231628418, Surprise: 6.988146866726552e-11}",1
074_o_m_a_a.jpg,Happiness,"{Anger: 8.035220525925979e-05, Disgust: 0.08896589279174805, Fear: 6.553655111929402e-05, Happiness: 0.7024839520454407, Neutral: 6.388686415448319e-06, Sadness: 0.20839732885360718, Surprise: 5.053170752944425e-07}",0
074_o_m_a_b.jpg,Disgust,"{Anger: 0.21955615282058716, Disgust: 0.7714521884918213, Fear: 1.6270312244159868e-06, Happiness: 0.008887119591236115, Neutral: 5.3494542953558266e-05, Sadness: 4.845603689318523e-05, Surprise: 9.715039368529688e-07}",0
074_o_m_d_a.jpg,Disgust,"{Anger: 0.0015077880816534162, Disgust: 0.7580724358558655, Fear: 6.159917393233627e-05, Happiness: 0.23261404037475586, Neutral: 5.245943248155527e-05, Sadness: 0.007686357479542494, Surprise: 5.26376607012935e-06}",1
074_o_m_d_b.jpg,Anger,"{Anger: 0.909137487411499, Disgust: 0.04478456452488899, Fear: 1.6996020804072032e-06, Happiness: 0.046054910868406296, Neutral: 1.5875601093284786e-05, Sadness: 3.4623010378709296e-06, Surprise: 2.0371235223137774e-06}",0
074_o_m_f_a.jpg,Happiness,"{Anger: 0.2611083984375, Disgust: 6.523042247863486e-05, Fear: 0.01202282402664423, Happiness: 0.7250933051109314, Neutral: 4.12311201216653e-05, Sadness: 0.0009905779734253883, Surprise: 0.0006784491706639528}",0
074_o_m_f_b.jpg,Anger,"{Anger: 0.8820195198059082, Disgust: 0.00011688313679769635, Fear: 0.0033964156173169613, Happiness: 0.11370749026536942, Neutral: 6.221116927918047e-05, Sadness: 0.00015250688011292368, Surprise: 0.0005449486197903752}",0
074_o_m_h_a.jpg,Happiness,"{Anger: 8.360275666197126e-11, Disgust: 4.5276563748197773e-11, Fear: 7.764893172890197e-10, Happiness: 1.0, Neutral: 2.997630962897624e-11, Sadness: 8.077422411489898e-12, Surprise: 9.579779677859612e-12}",1
074_o_m_h_b.jpg,Happiness,"{Anger: 1.8055345413214852e-11, Disgust: 1.0758070823069232e-10, Fear: 1.1488113932367483e-10, Happiness: 1.0, Neutral: 2.4403127088512555e-11, Sadness: 2.0489367581061346e-12, Surprise: 2.2442859202997933e-12}",1
074_o_m_n_a.jpg,Happiness,"{Anger: 1.0405972716398537e-05, Disgust: 5.139080167282373e-05, Fear: 2.0545687107187405e-07, Happiness: 0.525052547454834, Neutral: 0.4748648405075073, Sadness: 2.0349227270344272e-05, Surprise: 2.867596720079746e-07}",0
074_o_m_n_b.jpg,Happiness,"{Anger: 3.457656205796411e-08, Disgust: 5.077046125734341e-07, Fear: 3.1548486045807067e-09, Happiness: 0.9999563694000244, Neutral: 4.3142325012013316e-05, Sadness: 1.1704012869984126e-08, Surprise: 2.8507227689544834e-09}",0
074_o_m_s_a.jpg,Sadness,"{Anger: 2.1205149096203968e-05, Disgust: 0.001949584693647921, Fear: 8.09805715107359e-06, Happiness: 0.00016146533016581088, Neutral: 4.886811893811682e-06, Sadness: 0.9978547692298889, Surprise: 3.671491910495206e-08}",1
074_o_m_s_b.jpg,Sadness,"{Anger: 0.0008294833241961896, Disgust: 0.005723260343074799, Fear: 3.3918182452907786e-05, Happiness: 0.08361790329217911, Neutral: 0.0008353713783435524, Sadness: 0.9089521169662476, Surprise: 7.984742296684999e-06}",1
075_o_f_a_a.jpg,Sadness,"{Anger: 0.024506811052560806, Disgust: 0.020781544968485832, Fear: 2.740601530604181e-06, Happiness: 2.304200279468205e-06, Neutral: 0.00020356285676825792, Sadness: 0.9544978141784668, Surprise: 5.256535132502904e-06}",0
075_o_f_a_b.jpg,Disgust,"{Anger: 0.39165592193603516, Disgust: 0.4829253852367401, Fear: 4.038585757371038e-06, Happiness: 8.370359864784405e-05, Neutral: 0.03255527466535568, Sadness: 0.09275142848491669, Surprise: 2.4155882783816196e-05}",0
075_o_f_d_a.jpg,Anger,"{Anger: 0.9852094054222107, Disgust: 0.014769659377634525, Fear: 2.1917477610600145e-08, Happiness: 2.560647693883311e-09, Neutral: 3.069079435036315e-10, Sadness: 2.086383210553322e-05, Surprise: 2.8104737287426573e-11}",0
075_o_f_d_b.jpg,Anger,"{Anger: 0.9900515675544739, Disgust: 0.009908212348818779, Fear: 1.823652517884966e-08, Happiness: 1.6998074059415558e-09, Neutral: 4.152785337829812e-10, Sadness: 4.018158506369218e-05, Surprise: 2.0159183350410004e-11}",0
075_o_f_f_a.jpg,Surprise,"{Anger: 0.05196136236190796, Disgust: 0.06328178197145462, Fear: 0.04633152857422829, Happiness: 0.00043421005830168724, Neutral: 0.0050822473131120205, Sadness: 0.004538645967841148, Surprise: 0.828370213508606}",2
075_o_f_f_b.jpg,Surprise,"{Anger: 0.0015267139533534646, Disgust: 0.0060526239685714245, Fear: 0.00023391681315843016, Happiness: 0.0002615420671645552, Neutral: 0.012492243200540543, Sadness: 0.0005189765361137688, Surprise: 0.9789139032363892}",2
075_o_f_h_a.jpg,Happiness,"{Anger: 7.460363438127615e-10, Disgust: 6.763368975981621e-09, Fear: 9.311115767296485e-11, Happiness: 1.0, Neutral: 4.9090167694720854e-12, Sadness: 1.1728366758681497e-12, Surprise: 1.6488047906160208e-13}",1
075_o_f_h_b.jpg,Happiness,"{Anger: 1.7035706179058252e-11, Disgust: 9.237928998151457e-12, Fear: 1.3331192053045449e-11, Happiness: 1.0, Neutral: 5.549670423730946e-13, Sadness: 6.461145298799174e-15, Surprise: 3.604273590739407e-14}",1
075_o_f_n_a.jpg,Neutral,"{Anger: 0.13275359570980072, Disgust: 0.17520658671855927, Fear: 2.2426198484026827e-05, Happiness: 0.3092462718486786, Neutral: 0.37741371989250183, Sadness: 0.00529099628329277, Surprise: 6.63819009787403e-05}",1
075_o_f_n_b.jpg,Disgust,"{Anger: 0.18466049432754517, Disgust: 0.4746757745742798, Fear: 2.146866791008506e-05, Happiness: 0.10428463667631149, Neutral: 0.21013805270195007, Sadness: 0.026162026450037956, Surprise: 5.75141457375139e-05}",0
075_o_f_s_a.jpg,Sadness,"{Anger: 0.016352929174900055, Disgust: 0.18615221977233887, Fear: 3.4085627703461796e-05, Happiness: 5.660790338879451e-05, Neutral: 0.12027577310800552, Sadness: 0.676997721195221, Surprise: 0.00013076454342808574}",1
075_o_f_s_b.jpg,Sadness,"{Anger: 0.002026969101279974, Disgust: 0.04243659973144531, Fear: 2.686399056983646e-06, Happiness: 1.2426244211383164e-06, Neutral: 0.019143350422382355, Sadness: 0.9363842010498047, Surprise: 4.9729251259122975e-06}",1
076_o_m_a_a.jpg,Sadness,"{Anger: 0.003521912032738328, Disgust: 0.0049435957334935665, Fear: 1.1311771430655426e-07, Happiness: 4.290351398594794e-07, Neutral: 0.004866179544478655, Sadness: 0.9866676330566406, Surprise: 1.0837087671689005e-07}",0
076_o_m_a_b.jpg,Sadness,"{Anger: 0.2903667092323303, Disgust: 0.026229536160826683, Fear: 8.330540595125058e-07, Happiness: 1.734731995384209e-05, Neutral: 8.714016985322814e-06, Sadness: 0.6833767890930176, Surprise: 4.084474980459163e-09}",0
076_o_m_d_a.jpg,Sadness,"{Anger: 2.8187957923364593e-06, Disgust: 0.007660173811018467, Fear: 1.1658895004984515e-07, Happiness: 4.000728495157091e-07, Neutral: 1.4206599416866084e-06, Sadness: 0.9923350214958191, Surprise: 3.2231495250556463e-10}",0
076_o_m_d_b.jpg,Disgust,"{Anger: 0.10506774485111237, Disgust: 0.8933952450752258, Fear: 6.593572834390216e-07, Happiness: 0.0004483073716983199, Neutral: 2.1264157112454996e-05, Sadness: 0.0010665693553164601, Surprise: 1.7261722007333447e-07}",1
076_o_m_f_a.jpg,Fear,"{Anger: 0.008242364972829819, Disgust: 0.0028326997999101877, Fear: 0.6495819091796875, Happiness: 2.6519191465013137e-07, Neutral: 4.097038981853984e-06, Sadness: 0.0001885552192106843, Surprise: 0.3391501009464264}",1
076_o_m_f_b.jpg,Surprise,"{Anger: 0.000553419697098434, Disgust: 0.0009988276287913322, Fear: 0.36871138215065, Happiness: 0.00012009953934466466, Neutral: 4.354143129603472e-06, Sadness: 0.00011645265476545319, Surprise: 0.6294954419136047}",2
076_o_m_h_a.jpg,Happiness,"{Anger: 2.2582073142984882e-05, Disgust: 6.136219599284232e-05, Fear: 7.85478732723277e-06, Happiness: 0.9937146306037903, Neutral: 0.0004876385792158544, Sadness: 0.005705791525542736, Surprise: 1.4217295074558933e-07}",1
076_o_m_h_b.jpg,Happiness,"{Anger: 3.520653990563005e-05, Disgust: 3.7858860650885617e-06, Fear: 1.9874912027262326e-07, Happiness: 0.9998010993003845, Neutral: 0.00015757017536088824, Sadness: 2.1363246105465805e-06, Surprise: 4.617744409074476e-08}",1
076_o_m_n_a.jpg,Neutral,"{Anger: 0.012274025939404964, Disgust: 0.0011514270445331931, Fear: 5.327134999788541e-08, Happiness: 1.5140909681576886e-06, Neutral: 0.9586582779884338, Sadness: 0.027914633974432945, Surprise: 4.7344205000854345e-08}",1
076_o_m_n_b.jpg,Neutral,"{Anger: 0.025834988802671432, Disgust: 0.0005635434063151479, Fear: 3.5546403154285144e-08, Happiness: 9.621214758226415e-07, Neutral: 0.9154862761497498, Sadness: 0.05811417102813721, Surprise: 2.054965975162304e-08}",1
076_o_m_s_a.jpg,Sadness,"{Anger: 6.793768392299171e-08, Disgust: 1.916871724461089e-06, Fear: 8.924462946424683e-09, Happiness: 2.3005045091117893e-10, Neutral: 4.2906968644729204e-08, Sadness: 0.9999979734420776, Surprise: 1.0202217542998326e-10}",1
076_o_m_s_b.jpg,Sadness,"{Anger: 2.1715795384125158e-08, Disgust: 4.286119292373769e-06, Fear: 8.727369937844287e-10, Happiness: 2.2404581662138767e-11, Neutral: 1.2999973320049207e-09, Sadness: 0.9999957084655762, Surprise: 2.493501282188615e-12}",1
079_o_f_a_a.jpg,Anger,"{Anger: 0.835508406162262, Disgust: 0.07756844907999039, Fear: 6.169676680656266e-07, Happiness: 1.628945200948806e-09, Neutral: 4.6169145207386464e-05, Sadness: 0.08687593787908554, Surprise: 4.2632706254153163e-07}",1
079_o_f_a_b.jpg,Anger,"{Anger: 0.981477677822113, Disgust: 0.0021676893811672926, Fear: 6.133699343990884e-07, Happiness: 4.741554260334624e-09, Neutral: 3.3754415198927745e-05, Sadness: 0.016319893300533295, Surprise: 4.11572898428858e-07}",1
079_o_f_d_a.jpg,Sadness,"{Anger: 0.015547851100564003, Disgust: 0.005607511382550001, Fear: 3.864114114549011e-05, Happiness: 5.907368176849559e-07, Neutral: 2.596219417227985e-08, Sadness: 0.9788053035736084, Surprise: 5.970561289814214e-08}",0
079_o_f_d_b.jpg,Sadness,"{Anger: 0.2894968092441559, Disgust: 0.028330184519290924, Fear: 1.0150872185477056e-05, Happiness: 1.645164182662029e-08, Neutral: 1.3351583172394044e-09, Sadness: 0.6821629405021667, Surprise: 6.711831090910891e-10}",0
079_o_f_f_a.jpg,Anger,"{Anger: 0.6002556681632996, Disgust: 0.003998581785708666, Fear: 0.37399202585220337, Happiness: 6.752192803105572e-06, Neutral: 1.7402427943125076e-08, Sadness: 0.020083699375391006, Surprise: 0.0016632514307275414}",0
079_o_f_f_b.jpg,Fear,"{Anger: 0.08626631647348404, Disgust: 0.0067901937291026115, Fear: 0.9014137983322144, Happiness: 1.123523816204397e-07, Neutral: 8.331383360982159e-10, Sadness: 0.0054451944306492805, Surprise: 8.449766755802557e-05}",1
